point_id,n_days,GHI_daily_kWh,SAI,kt_daily_mean,kt_daily_std,cloudy_frac,CCI,HDD18,CDD24,DTR_true,seasonality,monsoon_index
RJP_0051,3653,4.734633520394197,0.8623898338263114,0.8623898338263114,0.16576138106547128,0.008759923350670681,0.7897245162408294,2388.885416666667,16067.31625,13.757300848617573,0.250905509299121,1.0370714845793634
RJP_0052,3653,4.761492649876813,0.8680362958529932,0.8680362958529932,0.15948071802144714,0.008759923350670681,0.7702713164198636,2257.5637500000003,15592.750833333334,13.83785929373118,0.23236069796834893,1.032933830170079
RJP_0053,3653,5.048079282781276,0.8542290310359588,0.8542290310359588,0.1931540818762039,0.021352313167259787,0.6112234823798676,1022.1629166666668,13738.487916666665,13.699937038050917,0.22862353114530853,0.9089217381256495
RJP_0054,3653,5.2192102915411995,0.8696126974870472,0.8696126974870472,0.1890934198041598,0.017519846701341362,0.6052793033446704,627.5658333333333,11766.739166666666,13.442734738571037,0.22837285432047516,0.8822594572989558
RJP_0055,3653,5.064300462633452,0.870110244481747,0.870110244481747,0.16276827622700216,0.008759923350670681,0.7291849726734438,1890.3716666666667,14695.035833333333,13.667640295647413,0.21869596026200075,0.9927355996454948
RJP_0056,3653,5.064300462633452,0.870110244481747,0.870110244481747,0.16276827622700216,0.008759923350670681,0.7291849726734438,1923.995,14981.357083333332,13.684522310429783,0.21869596026200075,0.9927355996454948
RJP_0057,3653,5.162277128387626,0.8731436661768556,0.8731436661768556,0.15659452955213657,0.010402408978921434,0.7335914669847836,1782.20125,14221.826249999998,13.788617574596222,0.2081022278689943,1.001078621307166
RJP_0058,3653,5.123446249657816,0.8887428189947076,0.8887428189947076,0.1425213125448635,0.0038324664659184233,0.833188675719315,2548.64,14641.012499999999,13.497960580344921,0.23461008399551855,1.0768237250031283
RJP_0059,3653,5.127328179578429,0.8818194595456905,0.8818194595456905,0.15011827382724338,0.009033670955379141,0.7715182115505905,2356.73625,15780.398333333333,13.297533534081577,0.2090208442685589,1.0354804538944622
RJP_0060,3653,5.064300462633452,0.870110244481747,0.870110244481747,0.16276827622700216,0.008759923350670681,0.7291849726734438,1793.495,14916.005416666667,13.720021899808378,0.21869596026200075,0.9927355996454948
RJP_0061,3653,5.127328179578429,0.8818194595456905,0.8818194595456905,0.15011827382724338,0.009033670955379141,0.7715182115505905,2548.64,14641.012499999999,13.497960580344921,0.2090208442685589,1.0354804538944622
RJP_0062,3653,4.761492649876813,0.8680362958529932,0.8680362958529932,0.15948071802144714,0.008759923350670681,0.7702713164198636,2257.5637500000003,15592.750833333334,13.83785929373118,0.23236069796834893,1.032933830170079
RJP_0063,3653,5.5747152751163425,0.9249136184281934,0.9249136184281934,0.12120481019581535,0.004927456884752259,0.8267289514396035,1043.6766666666667,15778.013333333332,14.335688475225844,0.1985037419546046,1.0496965738699615
RJP_0064,3653,5.028967422666302,0.8656615416860531,0.8656615416860531,0.1656542058577958,0.008759923350670681,0.7370862997237464,1838.9508333333333,16262.034166666666,13.403128935121817,0.22225161767954488,0.9933122436665052
RJP_0065,3653,5.123446249657816,0.8887428189947076,0.8887428189947076,0.1425213125448635,0.0038324664659184233,0.833188675719315,2548.64,14641.012499999999,13.497960580344921,0.23461008399551855,1.0768237250031283
RJP_0066,3653,5.529309414180125,0.9227664041588929,0.9227664041588929,0.12876904912494577,0.004927456884752259,0.7805537369731503,1042.24375,17822.454583333332,13.701981932658088,0.18772103110432928,1.0205378765842321
RJP_0067,3653,4.761492649876813,0.8680362958529932,0.8680362958529932,0.15948071802144714,0.008759923350670681,0.7702713164198636,2556.095833333333,13421.282083333332,13.784232137968793,0.23236069796834893,1.032933830170079
RJP_0068,3653,5.123446249657816,0.8887428189947076,0.8887428189947076,0.1425213125448635,0.0038324664659184233,0.833188675719315,2548.64,14641.012499999999,13.497960580344921,0.23461008399551855,1.0768237250031283
RJP_0069,3653,5.064300462633452,0.870110244481747,0.870110244481747,0.16276827622700216,0.008759923350670681,0.7291849726734438,2138.71375,14025.624583333332,13.715981385162879,0.21869596026200075,0.9927355996454948
RJP_0070,3653,5.127328179578429,0.8818194595456905,0.8818194595456905,0.15011827382724338,0.009033670955379141,0.7715182115505905,2558.1758333333332,12847.014583333334,13.562940049274568,0.2090208442685589,1.0354804538944622
RJP_0071,3653,5.028967422666302,0.8656615416860531,0.8656615416860531,0.1656542058577958,0.008759923350670681,0.7370862997237464,2118.9925000000003,15948.170416666664,13.65496578154941,0.22225161767954488,0.9933122436665052
RJP_0072,3653,5.127328179578429,0.8818194595456905,0.8818194595456905,0.15011827382724338,0.009033670955379141,0.7715182115505905,2194.4191666666666,13283.517083333332,13.55813304133589,0.2090208442685589,1.0354804538944622
RJP_0073,3653,5.127328179578429,0.8818194595456905,0.8818194595456905,0.15011827382724338,0.009033670955379141,0.7715182115505905,2558.1758333333332,12847.014583333334,13.562940049274568,0.2090208442685589,1.0354804538944622
RJP_0074,3653,5.127328179578429,0.8818194595456905,0.8818194595456905,0.15011827382724338,0.009033670955379141,0.7715182115505905,2558.1758333333332,12847.014583333334,13.562940049274568,0.2090208442685589,1.0354804538944622
RJP_0075,3653,4.734633520394197,0.8623898338263114,0.8623898338263114,0.16576138106547128,0.008759923350670681,0.7897245162408294,2118.9925000000003,15948.170416666664,13.65496578154941,0.250905509299121,1.0370714845793634
RJP_0076,3653,5.064300462633452,0.870110244481747,0.870110244481747,0.16276827622700216,0.008759923350670681,0.7291849726734438,1890.3716666666667,14695.035833333333,13.667640295647413,0.21869596026200075,0.9927355996454948
RJP_0077,3653,5.17368261018341,0.8696891094039342,0.8696891094039342,0.1715083296419778,0.014508623049548317,0.6827619603539077,1458.15625,14365.625416666666,13.761461812209143,0.20870430294437808,0.9677347982008928
RJP_0078,3653,5.226121167533534,0.867999335763827,0.867999335763827,0.18245698977838476,0.011771147002463728,0.6362985939696675,1611.4929166666666,9032.24125,13.431543936490556,0.22341305721118448,0.9051038531450875
RJP_0079,3653,4.761492649876813,0.8680362958529932,0.8680362958529932,0.15948071802144714,0.008759923350670681,0.7702713164198636,2138.71375,14025.624583333332,13.715981385162879,0.23236069796834893,1.032933830170079
RJP_0080,3653,5.064300462633452,0.870110244481747,0.870110244481747,0.16276827622700216,0.008759923350670681,0.7291849726734438,1923.995,14981.357083333332,13.684522310429783,0.21869596026200075,0.9927355996454948
RJP_0081,3653,5.122459184232138,0.8623039366693591,0.8623039366693591,0.18204822445980592,0.015056118258965233,0.6362907418844639,1398.1025,11609.630000000001,13.634481248289077,0.21675027742732153,0.9250055094237692
RJP_0082,3653,5.255293644949356,0.9013828054733773,0.9013828054733773,0.1327809175539861,0.002737476047084588,0.8256026917943855,1925.3583333333333,14463.999583333334,13.850810292909935,0.21743364100026347,1.0604407543873322
RJP_0083,3653,5.162277128387626,0.8731436661768556,0.8731436661768556,0.15659452955213657,0.010402408978921434,0.7335914669847836,1922.5795833333332,14040.43125,13.69678072816863,0.2081022278689943,1.001078621307166
RJP_0084,3653,5.255293644949356,0.9013828054733773,0.9013828054733773,0.1327809175539861,0.002737476047084588,0.8256026917943855,2189.9875,13375.24,13.60420750068437,0.21743364100026347,1.0604407543873322
RJP_0085,3653,5.255293644949356,0.9013828054733773,0.9013828054733773,0.1327809175539861,0.002737476047084588,0.8256026917943855,2305.8958333333335,14212.572083333333,13.443438269915138,0.21743364100026347,1.0604407543873322
RJP_0086,3653,5.028967422666302,0.8656615416860531,0.8656615416860531,0.1656542058577958,0.008759923350670681,0.7370862997237464,1845.53125,15776.04,13.492556802627977,0.22225161767954488,0.9933122436665052
RJP_0087,3653,5.162277128387626,0.8731436661768556,0.8731436661768556,0.15659452955213657,0.010402408978921434,0.7335914669847836,2194.4191666666666,13283.517083333332,13.55813304133589,0.2081022278689943,1.001078621307166
RJP_0088,3653,4.761492649876813,0.8680362958529932,0.8680362958529932,0.15948071802144714,0.008759923350670681,0.7702713164198636,2556.095833333333,13421.282083333332,13.784232137968793,0.23236069796834893,1.032933830170079
RJP_0089,3653,5.122459184232138,0.8623039366693591,0.8623039366693591,0.18204822445980592,0.015056118258965233,0.6362907418844639,1398.1025,11609.630000000001,13.634481248289077,0.21675027742732153,0.9250055094237692
RJP_0090,3653,5.048079282781276,0.8542290310359588,0.8542290310359588,0.1931540818762039,0.021352313167259787,0.6112234823798676,1084.1304166666666,12989.615833333331,13.630344921981935,0.22862353114530853,0.9089217381256495
RJP_0091,3653,5.2390727374760475,0.8841363481116133,0.8841363481116133,0.1490977552083475,0.005748699698877635,0.7500374147405757,1790.4850000000001,13207.8825,13.949178757185873,0.2068329886688755,1.0134416282785919
RJP_0092,3653,5.2237516835477695,0.8744851761319143,0.8744851761319143,0.16688160482011644,0.013139885026006022,0.6819935902285252,1725.4320833333336,12101.225833333332,13.812707363810569,0.20348148116583234,0.9710113589983189
RJP_0093,3653,5.226121167533534,0.867999335763827,0.867999335763827,0.18245698977838476,0.011771147002463728,0.6362985939696675,627.5658333333333,11766.739166666666,13.442734738571037,0.22341305721118448,0.9051038531450875
RJP_0094,3653,5.122459184232138,0.8623039366693591,0.8623039366693591,0.18204822445980592,0.015056118258965233,0.6362907418844639,547.9916666666666,12460.834166666667,13.550897892143444,0.21675027742732153,0.9250055094237692
RJP_0095,3653,5.127328179578429,0.8818194595456905,0.8818194595456905,0.15011827382724338,0.009033670955379141,0.7715182115505905,2558.1758333333332,12847.014583333334,13.562940049274568,0.2090208442685589,1.0354804538944622
RJP_0096,3653,5.231789074733096,0.9042005602411769,0.9042005602411769,0.1282956560312452,0.0016424856282507528,0.8635654093398938,2356.73625,15780.398333333333,13.297533534081577,0.23537549739957261,1.0926104489653352
RJP_0097,3653,5.106247584177389,0.8573700132209154,0.8573700132209154,0.19908038960988825,0.026006022447303587,0.5850366949817695,363.7470833333333,12400.259999999998,13.341828633999452,0.23725107611753035,0.8777009309310112
RJP_0098,3653,5.122459184232138,0.8623039366693591,0.8623039366693591,0.18204822445980592,0.015056118258965233,0.6362907418844639,1053.0283333333334,11463.422499999999,13.536745140980017,0.21675027742732153,0.9250055094237692
RJP_0099,3653,5.255293644949356,0.9013828054733773,0.9013828054733773,0.1327809175539861,0.002737476047084588,0.8256026917943855,2050.715416666667,15887.594166666666,13.591604160963591,0.21743364100026347,1.0604407543873322
RJP_0100,3653,4.761492649876813,0.8680362958529932,0.8680362958529932,0.15948071802144714,0.008759923350670681,0.7702713164198636,2697.2420833333335,14607.897083333333,13.831973720229946,0.23236069796834893,1.032933830170079
RJP_0101,3653,5.255293644949356,0.9013828054733773,0.9013828054733773,0.1327809175539861,0.002737476047084588,0.8256026917943855,2050.715416666667,15887.594166666666,13.591604160963591,0.21743364100026347,1.0604407543873322
RJP_0102,3653,5.226121167533534,0.867999335763827,0.867999335763827,0.18245698977838476,0.011771147002463728,0.6362985939696675,832.9129166666667,11748.626250000001,13.587068163153571,0.22341305721118448,0.9051038531450875
RJP_0103,3653,5.083106431699973,0.8675593905641943,0.8675593905641943,0.1768298529948167,0.01587736107309061,0.6833617012282522,1229.3258333333333,14571.936249999999,13.711215439364905,0.2243922404206136,0.9537076665438255
RJP_0104,3653,5.328998881741034,0.8784109424059768,0.8784109424059768,0.149262141412029,0.008759923350670681,0.7246370479871577,1043.6766666666667,15778.013333333332,14.335688475225844,0.2033898637474226,0.9868977580761107
RJP_0105,3653,5.064300462633452,0.870110244481747,0.870110244481747,0.16276827622700216,0.008759923350670681,0.7291849726734438,1890.3716666666667,14695.035833333333,13.667640295647413,0.21869596026200075,0.9927355996454948
RJP_0106,3653,5.162277128387626,0.8731436661768556,0.8731436661768556,0.15659452955213657,0.010402408978921434,0.7335914669847836,1922.5795833333332,14040.43125,13.69678072816863,0.2081022278689943,1.001078621307166
RJP_0107,3653,5.521526242814126,0.9134381899341545,0.9134381899341545,0.1394486955115956,0.0073911853271283875,0.754041781033092,1028.9933333333333,18341.799583333333,13.772335067068163,0.1959248020612386,1.0016296892460999
RJP_0108,3653,5.122459184232138,0.8623039366693591,0.8623039366693591,0.18204822445980592,0.015056118258965233,0.6362907418844639,1053.0283333333334,11463.422499999999,13.536745140980017,0.21675027742732153,0.9250055094237692
RJP_0109,3653,5.028967422666302,0.8656615416860531,0.8656615416860531,0.1656542058577958,0.008759923350670681,0.7370862997237464,2118.9925000000003,15948.170416666664,13.65496578154941,0.22225161767954488,0.9933122436665052
RJP_0110,3653,5.162277128387626,0.8731436661768556,0.8731436661768556,0.15659452955213657,0.010402408978921434,0.7335914669847836,2189.9875,13375.24,13.60420750068437,0.2081022278689943,1.001078621307166
RJP_0111,3653,5.414483557350124,0.9013375275874462,0.9013375275874462,0.14699276222742097,0.0073911853271283875,0.7141340326286482,570.4350000000001,17253.228333333333,13.793996715028744,0.19665469804327249,0.9658337985369773
RJP_0112,3653,5.127328179578429,0.8818194595456905,0.8818194595456905,0.15011827382724338,0.009033670955379141,0.7715182115505905,2305.8958333333335,14212.572083333333,13.443438269915138,0.2090208442685589,1.0354804538944622
RJP_0113,3653,4.812517418560088,0.8600343941934591,0.8600343941934591,0.17355777213666895,0.008759923350670681,0.7544566810866203,2045.2658333333334,16281.613749999999,13.521694497673145,0.2488845357393309,1.004280918609226
RJP_0114,3653,5.106247584177389,0.8573700132209154,0.8573700132209154,0.19908038960988825,0.026006022447303587,0.5850366949817695,307.7558333333334,11201.033749999999,13.052209143169998,0.23725107611753035,0.8777009309310112
RJP_0115,3653,5.083106431699973,0.8675593905641943,0.8675593905641943,0.1768298529948167,0.01587736107309061,0.6833617012282522,1229.3258333333333,14571.936249999999,13.711215439364905,0.2243922404206136,0.9537076665438255
RJP_0116,3653,5.127328179578429,0.8818194595456905,0.8818194595456905,0.15011827382724338,0.009033670955379141,0.7715182115505905,2548.64,14641.012499999999,13.497960580344921,0.2090208442685589,1.0354804538944622
RJP_0117,3653,5.083106431699973,0.8675593905641943,0.8675593905641943,0.1768298529948167,0.01587736107309061,0.6833617012282522,1315.4308333333333,13460.710416666667,13.510506433068713,0.2243922404206136,0.9537076665438255
RJP_0118,3653,5.226121167533534,0.867999335763827,0.867999335763827,0.18245698977838476,0.011771147002463728,0.6362985939696675,1207.1533333333332,9409.339166666665,13.328365726799891,0.22341305721118448,0.9051038531450875
RJP_0119,3653,5.2192102915411995,0.8696126974870472,0.8696126974870472,0.1890934198041598,0.017519846701341362,0.6052793033446704,627.5658333333333,11766.739166666666,13.442734738571037,0.22837285432047516,0.8822594572989558
RJP_0120,3653,5.2237516835477695,0.8744851761319143,0.8744851761319143,0.16688160482011644,0.013139885026006022,0.6819935902285252,1398.1025,11609.630000000001,13.634481248289077,0.20348148116583234,0.9710113589983189
RJP_0121,3653,5.064300462633452,0.870110244481747,0.870110244481747,0.16276827622700216,0.008759923350670681,0.7291849726734438,1923.995,14981.357083333332,13.684522310429783,0.21869596026200075,0.9927355996454948
RJP_0122,3653,5.083106431699973,0.8675593905641943,0.8675593905641943,0.1768298529948167,0.01587736107309061,0.6833617012282522,1793.495,14916.005416666667,13.720021899808378,0.2243922404206136,0.9537076665438255
RJP_0123,3653,5.106247584177389,0.8573700132209154,0.8573700132209154,0.19908038960988825,0.026006022447303587,0.5850366949817695,547.9916666666666,12460.834166666667,13.550897892143444,0.23725107611753035,0.8777009309310112
RJP_0124,3653,5.122459184232138,0.8623039366693591,0.8623039366693591,0.18204822445980592,0.015056118258965233,0.6362907418844639,1053.0283333333334,11463.422499999999,13.536745140980017,0.21675027742732153,0.9250055094237692
RJP_0125,3653,5.2390727374760475,0.8841363481116133,0.8841363481116133,0.1490977552083475,0.005748699698877635,0.7500374147405757,1925.3583333333333,14463.999583333334,13.850810292909935,0.2068329886688755,1.0134416282785919
RJP_0126,3653,5.17368261018341,0.8696891094039342,0.8696891094039342,0.1715083296419778,0.014508623049548317,0.6827619603539077,1458.15625,14365.625416666666,13.761461812209143,0.20870430294437808,0.9677347982008928
RJP_0127,3653,5.122459184232138,0.8623039366693591,0.8623039366693591,0.18204822445980592,0.015056118258965233,0.6362907418844639,1053.0283333333334,11463.422499999999,13.536745140980017,0.21675027742732153,0.9250055094237692
RJP_0128,3653,5.521526242814126,0.9134381899341545,0.9134381899341545,0.1394486955115956,0.0073911853271283875,0.754041781033092,849.8275000000001,15931.802083333332,14.118521762934574,0.1959248020612386,1.0016296892460999
RJP_0129,3653,4.761492649876813,0.8680362958529932,0.8680362958529932,0.15948071802144714,0.008759923350670681,0.7702713164198636,2763.9391666666666,15088.1075,13.834943881741035,0.23236069796834893,1.032933830170079
RJP_0130,3653,4.761492649876813,0.8680362958529932,0.8680362958529932,0.15948071802144714,0.008759923350670681,0.7702713164198636,2138.71375,14025.624583333332,13.715981385162879,0.23236069796834893,1.032933830170079
RJP_0131,3653,5.291565395565288,0.8836498717476914,0.8836498717476914,0.16567659151029226,0.009033670955379141,0.6651928626882381,685.4620833333333,10606.99,13.31739118532713,0.2093951419081607,0.9294391379212646
RJP_0132,3653,5.122459184232138,0.8623039366693591,0.8623039366693591,0.18204822445980592,0.015056118258965233,0.6362907418844639,1053.0283333333334,11463.422499999999,13.536745140980017,0.21675027742732153,0.9250055094237692
