cluster_id,name,family,pcm_type,Tm_C,Tm_target_C,Tm_target_capped_C,L_required_kJ_per_kg,latent_heat_kJ_kg,cycles_tested,supercooling_K,breakeven_kappa,rescuable_by_kappa,calibrated_kappa,calibration_status,c1_melting_window,c2_absolute_band,c3_latent_heat,c4_cycling,c5_supercooling,c6_charging_feasibility,c7_corrosion_veto,c8_safety,survives_all,passes_all,upstream_cluster_profile_fingerprint,Tm_freezing_C,density_liquid_kg_m3,density_solid_kg_m3,Cp_liquid_kJ_kgK,Cp_solid_kJ_kgK,TC_W_mK,cycles_tested_status,flammable,n_properties_imputed,any_property_imputed,source,rho_H_MJ_m3,Cp_avg_kJ_kgK,cycles_confidence,in_absolute_band,corrosion_class,survives_c1_c2_c3_c6,survives_c7_corrosion,survives_c8_safety,new_pass_melting_window,new_passes_all,f_Tm,latent_heat_margin_ratio,topsis_score,gra_grade,promethee_flow,vikor_Q,topsis_rank,gra_rank,promethee_rank,vikor_rank,borda_score,consensus_rank,weight_f_Tm,weight_latent_heat_margin_ratio,weight_rho_H_MJ_m3,weight_TC_W_mK,weight_cycles_confidence
0,PlusICE A58,PCM Products Ltd.,Organic PCM,58.0,67.00000000000001,61.940408864657286,405.9700601228228,215.0,1581.0,-0.2000000000000028,0.5295957045082427,True,0.5,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,True,2400_3_1789532053.943,58.2,910.0,910.0,2.22,2.22,0.22,Estimated via MICE-RF-PMM,Yes,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,195.65,2.22,0.969090284145708,True,low_organic,True,True,True,True,True,0.50141935103294,0.5295957045082427,0.2997667759484807,0.4550268052269233,-0.21077800730629662,0.966012798595308,11,10,8,12,11.0,11,0.24035962770857489,0.282950010842986,0.17185172154575823,0.17441303266009564,0.1304256072425852
0,CrodaTherm 60,CrodaTherm,Organic PCM,59.8,67.00000000000001,61.940408864657286,405.9700601228228,217.0,1533.0,-1.7000000000000028,0.5345221761780868,True,0.5,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,True,2400_3_1789532053.943,61.5,824.0,922.0,2.3,1.4,0.2299999999999999,Estimated via MICE-RF-PMM,Yes,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,200.074,1.85,0.9650369312189438,True,low_organic,True,True,True,True,True,0.26705183522634335,0.5345221761780868,0.2930228902610506,0.441502217888553,-0.25493837166308386,0.96461217334312,12,12,11,11,6.0,12,0.24035962770857489,0.282950010842986,0.17185172154575823,0.17441303266009564,0.1304256072425852
1,n-Docosane (C22),Literature,Organic n-alkane,44.5,67.0,61.08714887111747,438.21650097089264,249.0,1440.0,0.2000000000000028,0.5682122865029657,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=No,False,False,2400_3_1789532053.943,44.3,880.0,880.0,2.06,2.0,0.24,Estimated via MICE-RF-PMM,No,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,219.12,2.03,0.9568093196316532,True,low_organic,False,True,True,True,True,0.8824969025845955,0.5682122865029657,0.7179341138262101,0.7269423163535264,0.502466320290924,0.0,1,1,1,1,76.0,1,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,RT45HC,Rubitherm Technologies,Organic (RT-line),45.0,67.0,61.08714887111747,438.21650097089264,240.0,1216.0,0.0,0.5476744930149067,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=No,False,False,2400_3_1789532053.943,45.0,770.0,880.0,2.0,2.0,0.24,Estimated via MICE-RF-PMM,No,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,211.2,2.0,0.9345833545300116,True,low_organic,False,True,True,True,True,0.9321024923595276,0.5476744930149067,0.6408028355543652,0.6657453285074861,0.3638545973401917,0.3617588116216583,2,2,2,2,72.0,2,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,n-Tricosane (C23),Literature,Organic n-alkane,47.5,67.0,61.08714887111747,438.21650097089264,232.0,1216.0,2.6000000000000014,0.5294186765810764,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=No,False,False,2400_3_1789532053.943,44.9,780.0,797.0,2.39,2.06,0.239,Estimated via MICE-RF-PMM,No,10,True,manufacturer_datasheet_MICE_RF_PMM_completed,184.904,2.225,0.9345833545300116,True,low_organic,False,True,True,True,True,0.9692332344763441,0.5294186765810764,0.5969729465826628,0.6166819277880327,0.20654224175319585,0.4314453592432421,4,5,3,4,64.0,3,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,savE® OM49,Pluss Advanced Technologies,Organic,49.0,67.0,61.08714887111747,438.21650097089264,224.0,1200.0,3.5,0.5111628601472462,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=No,False,False,2400_3_1789532053.943,45.5,780.0,816.0,2.4,2.1,0.3,Reported by manufacturer,No,1,True,manufacturer_datasheet_MICE_RF_PMM_completed,182.784,2.25,0.9328423243457084,True,low_organic,False,True,True,True,True,0.8225775623986646,0.5111628601472462,0.6081848096325505,0.6202379565214993,0.19420066485919593,0.4568052832464755,3,4,5,6,62.0,4,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,n-Tetracosane (C24),Literature,Organic n-alkane,52.0,67.0,61.08714887111747,438.21650097089264,255.0,1368.0,2.700000000000003,0.5819041488283384,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,49.3,799.0,799.0,2.39,2.0,0.2395,Estimated via MICE-RF-PMM,Yes,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,203.745,2.1950000000000003,0.9500662519113888,True,low_organic,False,True,True,True,True,0.3885581275123641,0.5819041488283384,0.5882285728199668,0.6162597117323847,0.1747100635826797,0.39112196951548583,6,6,6,3,59.0,5,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,RT44HC,Rubitherm Technologies,Organic (RT-line),42.5,67.0,61.08714887111747,438.21650097089264,250.0,1216.0,0.0,0.5704942635571945,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=No,False,False,2400_3_1789532053.943,42.5,750.0,800.0,2.0,2.0,0.24,Estimated via MICE-RF-PMM,No,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,200.0,2.0,0.9345833545300116,True,low_organic,False,True,True,True,True,0.6065306597126334,0.5704942635571945,0.5946035479382129,0.5964746848203586,0.19920295646835218,0.44779123062547527,5,8,4,5,58.0,6,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,savE® OM42,Pluss Advanced Technologies,Organic,44.0,67.0,61.08714887111747,438.21650097089264,199.0,2000.0,1.0,0.4541134337915268,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,43.0,863.0,903.0,2.78,2.71,0.145,Reported by manufacturer,Yes,1,True,manufacturer_datasheet_MICE_RF_PMM_completed,179.697,2.745,1.0,True,low_organic,False,True,True,True,True,0.8225775623986646,0.4541134337915268,0.4501532387973152,0.5873171992130244,-0.01504013844869497,0.4964352491396742,9,9,10,7,45.0,7,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,Lauric acid (C12),Literature,Organic fatty acid,44.8,67.0,61.08714887111747,438.21650097089264,184.0,2000.0,0.0,0.4198837779780951,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,44.8,870.0,960.0,1.6,2.0,0.1639999999999999,Estimated via MICE-RF-PMM,Yes,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,176.64,1.8,1.0,True,low_organic,False,True,True,True,True,0.9136456263967286,0.4198837779780951,0.44903319664730273,0.6081835392380124,0.014665284041065017,0.6544990839007746,10,7,7,12,44.0,8,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,PureTemp 53,PureTemp,Organic bio-based PCM,53.0,67.0,61.08714887111747,438.21650097089264,225.0,1686.0,1.8999999999999984,0.513444837201475,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,51.1,840.0,920.0,2.6,2.36,0.2,Estimated via MICE-RF-PMM,Yes,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,207.0,2.48,0.977544241901108,True,low_organic,False,True,True,True,True,0.26705183522634335,0.513444837201475,0.4719371121427644,0.5216151282289213,0.005584116019392966,0.6287424156449393,8,14,8,10,40.0,9,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,savE® OM50,Pluss Advanced Technologies,Organic,50.0,67.0,61.08714887111747,438.21650097089264,189.0,2000.0,0.0,0.431293663249239,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,50.0,859.0,961.0,2.78,3.33,0.175,Reported by manufacturer,Yes,1,True,manufacturer_datasheet_MICE_RF_PMM_completed,181.629,3.055,1.0,True,low_organic,False,True,True,True,True,0.6819407511903481,0.431293663249239,0.4270755454932283,0.5555826746033721,-0.0899960168434559,0.6169021336799898,12,10,12,9,37.0,10,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,savE® OM46,Pluss Advanced Technologies,Organic,47.0,67.0,61.08714887111747,438.21650097089264,177.0,2000.0,2.0,0.4039099385984937,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=No,False,False,2400_3_1789532053.943,45.0,880.0,917.0,2.7,2.5,0.15,Reported by manufacturer,No,1,True,manufacturer_datasheet_MICE_RF_PMM_completed,162.309,2.6,1.0,True,low_organic,False,True,True,True,True,0.9922179382602435,0.4039099385984937,0.42970435053767997,0.6278098847265103,-0.09890188431867343,0.7914151217978376,11,3,13,18,35.0,11,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,n-Pentacosane (C25),Literature,Organic n-alkane,54.0,67.0,61.08714887111747,438.21650097089264,238.0,1404.0,3.3999999999999986,0.5431105389064491,True,0.4,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,True,2400_3_1789532053.943,50.6,801.0,801.0,2.39,2.05,0.239,Estimated via MICE-RF-PMM,Yes,8,True,manufacturer_datasheet_MICE_RF_PMM_completed,190.638,2.22,0.9534809845274094,True,low_organic,True,True,True,True,True,0.17242162389375282,0.5431105389064491,0.4885613504235402,0.5080763877345166,0.0028916974268356674,0.787975050696754,7,15,9,17,32.0,12,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,Paraffin/HDPE PCM3,Literature,Organic blend,49.9,67.0,61.08714887111747,438.21650097089264,187.0,2000.0,-0.1000000000000014,0.4267297091407814,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,50.0,851.0,952.0,2.19,2.02,0.174,Estimated via MICE-RF-PMM,Yes,11,True,manufacturer_datasheet_MICE_RF_PMM_completed,178.024,2.105,1.0,True,low_organic,False,True,True,True,True,0.696804775496035,0.42672970914078145,0.42080079297076983,0.5532866804545977,-0.09972365384019587,0.6536527245213268,13,11,14,11,31.0,13,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,Paraffin/HDPE PCM6,Literature,Organic blend,50.3,67.0,61.08714887111747,438.21650097089264,187.0,2000.0,1.0,0.4267297091407814,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,49.3,851.0,953.0,2.19,2.02,0.1745,Estimated via MICE-RF-PMM,Yes,11,True,manufacturer_datasheet_MICE_RF_PMM_completed,178.211,2.105,1.0,True,low_organic,False,True,True,True,True,0.6368316143717435,0.42672970914078145,0.40834196704324943,0.542714065450104,-0.11906813760911758,0.6699242459877528,15,12,15,13,25.0,14,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,Myristic acid (C14),Literature,Organic fatty acid,53.0,67.0,61.08714887111747,438.21650097089264,199.0,1686.0,1.7999999999999972,0.4541134337915268,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,51.2,861.0,990.0,2.04,1.7,0.2329999999999999,Estimated via MICE-RF-PMM,Yes,5,True,manufacturer_datasheet_MICE_RF_PMM_completed,197.01,1.87,0.977544241901108,True,low_organic,False,True,True,True,True,0.26705183522634335,0.4541134337915268,0.41960571380507883,0.4840691751762425,-0.07832403526976955,0.6907246592885488,14,16,11,15,24.0,15,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,PlusICE A52,PCM Products Ltd.,Organic PCM,52.0,67.0,61.08714887111747,438.21650097089264,220.0,1447.0,2.799999999999997,0.5020349519303311,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,49.2,810.0,810.0,2.15,2.15,0.18,Estimated via MICE-RF-PMM,Yes,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,178.2,2.15,0.957446830545145,True,low_organic,False,True,True,True,True,0.3885581275123641,0.5020349519303311,0.3740770922882235,0.44458674171948903,-0.23849746962711066,0.6010992125673723,17,17,17,8,21.0,16,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,Paraffin/HDPE PCM2,Literature,Organic blend,50.6,67.0,61.08714887111747,438.21650097089264,187.0,2000.0,1.3999999999999986,0.4267297091407814,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,49.2,846.0,954.0,2.06,2.02,0.177,Estimated via MICE-RF-PMM,Yes,11,True,manufacturer_datasheet_MICE_RF_PMM_completed,178.398,2.04,1.0,True,low_organic,False,True,True,True,True,0.5913705321969809,0.42672970914078145,0.4011864086020696,0.5365632492929221,-0.13372591866336914,0.6796656394018956,16,13,16,14,21.0,16,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,PlusICE A50,PCM Products Ltd.,Organic PCM,50.0,67.0,61.08714887111747,438.21650097089264,190.0,1526.0,1.1000000000000014,0.4335756403034678,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,48.9,810.0,810.0,2.15,2.15,0.18,Estimated via MICE-RF-PMM,Yes,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,153.9,2.15,0.9644352426742184,True,low_organic,False,True,True,True,True,0.6819407511903481,0.4335756403034678,0.3353149861361133,0.44042974353536096,-0.34546019706508146,0.7534557470839136,18,18,18,16,10.0,18,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
1,RT54HC,Rubitherm Technologies,Organic (RT-line),53.5,67.0,61.08714887111747,438.21650097089264,200.0,1474.0,0.0,0.4563954108457556,False,0.4,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,53.5,800.0,850.0,2.0,2.0,0.1855,Estimated via MICE-RF-PMM,Yes,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,170.0,2.0,0.9598772631173303,True,low_organic,False,True,True,True,True,0.2162651668298873,0.4563954108457556,0.2583982458314239,0.40194680358496016,-0.4453804900963642,0.9265461186514109,19,19,19,19,4.0,19,0.23935245666941024,0.24409418136258393,0.13728909855732513,0.1853944118387873,0.19386985157189335
2,n-Tetracosane (C24),Literature,Organic n-alkane,52.0,67.0,61.37402380345807,405.5426438693259,255.0,1368.0,2.700000000000003,0.6287871420056289,False,0.5,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,49.3,799.0,799.0,2.39,2.0,0.2395,Estimated via MICE-RF-PMM,Yes,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,203.745,2.1950000000000003,0.9500662519113888,True,low_organic,False,True,True,True,True,0.9136456263967286,0.6287871420056289,0.7126782187383258,0.7310821805822274,0.4701825412842784,0.0,1,1,1,1,40.0,1,0.27689130086908476,0.23379359353847923,0.16528399936139826,0.16400553407180352,0.16002557215923424
2,PureTemp 53,PureTemp,Organic bio-based PCM,53.0,67.0,61.37402380345807,405.5426438693259,225.0,1686.0,1.8999999999999984,0.5548121841226137,False,0.5,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,False,False,2400_3_1789532053.943,51.1,840.0,920.0,2.6,2.36,0.2,Estimated via MICE-RF-PMM,Yes,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,207.0,2.48,0.977544241901108,True,low_organic,False,True,True,True,True,0.7962735471294189,0.5548121841226137,0.5308605906814198,0.6265266035021704,0.1409024880153297,0.377278933958786,3,3,2,3,33.0,2,0.27689130086908476,0.23379359353847923,0.16528399936139826,0.16400553407180352,0.16002557215923424
2,n-Hexacosane (C26),Literature,Organic n-alkane,56.5,67.0,61.37402380345807,405.5426438693259,256.0,1404.0,0.2999999999999971,0.6312529739350627,True,0.5,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,True,2400_3_1789532053.943,56.2,770.0,770.0,2.38,2.2,0.238,Estimated via MICE-RF-PMM,Yes,7,True,manufacturer_datasheet_MICE_RF_PMM_completed,197.12,2.29,0.9534809845274094,True,low_organic,True,True,True,True,True,0.3008179543572752,0.6312529739350627,0.5380425624639151,0.5792331195776075,0.0932046934048543,0.592549057710936,2,4,4,6,28.0,3,0.27689130086908476,0.23379359353847923,0.16528399936139826,0.16400553407180352,0.16002557215923424
2,savE® OM49,Pluss Advanced Technologies,Organic,49.0,67.0,61.37402380345807,405.5426438693259,224.0,1200.0,3.5,0.5523463521931798,False,0.5,in_band,fail,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=No,False,False,2400_3_1789532053.943,45.5,780.0,816.0,2.4,2.1,0.3,Reported by manufacturer,No,1,True,manufacturer_datasheet_MICE_RF_PMM_completed,182.784,2.25,0.9328423243457084,True,low_organic,False,True,True,True,True,0.9485578504064233,0.5523463521931798,0.5171332779515595,0.6454701869934024,-0.012240069815066226,0.47716591913412654,5,2,6,4,27.0,4,0.27689130086908476,0.23379359353847923,0.16528399936139826,0.16400553407180352,0.16002557215923424
